model_type,config_id,config_params,fold,accuracy,notes
FCNN,33,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5436893105506897,
FCNN,33,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5739644765853882,
FCNN,33,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5050504803657532,
FCNN,33,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4223433136940002,
FCNN,34,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.5978260636329651,
FCNN,34,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.6116504669189453,
FCNN,34,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.4911242723464966,
FCNN,34,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5353535413742065,
FCNN,34,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.5231607556343079,
FCNN,35,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.4673913121223449,
FCNN,35,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5339806079864502,
FCNN,35,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5739644765853882,
FCNN,35,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5303030014038086,
FCNN,35,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.5776566863059998,
FCNN,36,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.532608687877655,
FCNN,36,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.553398072719574,
FCNN,36,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.526627242565155,
FCNN,36,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4545454680919647,
FCNN,36,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.3732970058917999,
FCNN,37,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.4673913121223449,
FCNN,37,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5242718458175659,
FCNN,37,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5857987999916077,
FCNN,37,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4898989796638489,
FCNN,37,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4359672963619232,
FCNN,38,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.5760869383811951,
FCNN,38,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5631067752838135,
FCNN,38,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5857987999916077,
FCNN,38,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5252525210380554,
FCNN,38,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.5149863958358765,
FCNN,39,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.510869562625885,
FCNN,39,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5242718458175659,
FCNN,39,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5621301531791687,
FCNN,39,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.409090906381607,
FCNN,39,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4550408720970154,
FCNN,40,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.4456521868705749,
FCNN,40,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5048543810844421,
FCNN,40,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5976331233978271,
FCNN,40,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5,
FCNN,40,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.5231607556343079,
FCNN,41,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.6630434989929199,
FCNN,41,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5728155374526978,
FCNN,41,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5088757276535034,
FCNN,41,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5505050420761108,
FCNN,41,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4277929067611694,
FCNN,42,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.5760869383811951,
FCNN,42,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.446601927280426,
FCNN,42,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.6153846383094788,
FCNN,42,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5050504803657532,
FCNN,42,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4114441275596618,
FCNN,43,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.4021739065647125,
FCNN,43,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5339806079864502,
FCNN,43,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5325443744659424,
FCNN,43,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5252525210380554,
FCNN,43,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4686648547649383,
FCNN,44,"{'hidden_units': [64], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.510869562625885,
FCNN,44,"{'hidden_units': [64], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.582524299621582,
FCNN,44,"{'hidden_units': [64], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5857987999916077,
FCNN,44,"{'hidden_units': [64], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4848484992980957,
FCNN,44,"{'hidden_units': [64], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.528610348701477,
FCNN,45,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.489130437374115,
FCNN,45,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.4951456189155578,
FCNN,45,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5680473446846008,
FCNN,45,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4898989796638489,
FCNN,45,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4904632270336151,
FCNN,46,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.52173912525177,
FCNN,46,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5145630836486816,
FCNN,46,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5562130212783813,
FCNN,46,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4747474789619446,
FCNN,46,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.531335175037384,
FCNN,47,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.4239130318164825,
FCNN,47,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.582524299621582,
FCNN,47,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5029585957527161,
FCNN,47,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4646464586257934,
FCNN,47,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4386920928955078,
FCNN,48,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.489130437374115,
FCNN,48,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.582524299621582,
FCNN,48,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5443786978721619,
FCNN,48,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5101010203361511,
FCNN,48,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4141689240932464,
FCNN,49,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.5652173757553101,
FCNN,49,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5728155374526978,
FCNN,49,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5621301531791687,
FCNN,49,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4949494898319244,
FCNN,49,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4604904651641845,
FCNN,50,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.4673913121223449,
FCNN,50,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.4951456189155578,
FCNN,50,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5680473446846008,
FCNN,50,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4646464586257934,
FCNN,50,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4332424998283386,
FCNN,51,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.554347813129425,
FCNN,51,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5436893105506897,
FCNN,51,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5502958297729492,
FCNN,51,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4747474789619446,
FCNN,51,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.6103542447090149,
FCNN,52,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.5,
FCNN,52,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.4951456189155578,
FCNN,52,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5088757276535034,
FCNN,52,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.469696968793869,
FCNN,52,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.5258855819702148,
FCNN,53,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.6304348111152649,
FCNN,53,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5436893105506897,
FCNN,53,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5739644765853882,
